budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,Character Name,Lead actor,Director,release_year,return
3500000.0,63996,Gooische Vrouwen,1.426776,2011-03-10,18000000.0,Vipers Nest,5.2,20.0,,['Drama'],Independent Films,,,Cheryl Morero,Linda de Mol,Will Koopman,2011,5.142857142857143
3500000.0,393519,Grave,14.320893,2016-10-07,4100000.0,Raw,7.0,451.0,,"['Drama', 'Horror']",Angoa-Agicoa,MEDIA Programme of the European Union,Wild Bunch,Justine,Garance Marillier,Julia Ducournau,2016,1.1714285714285717
40000000.0,324552,John Wick: Chapter 2,49.247505,2017-02-08,171539887.0,John Wick: Chapter 2,6.7,2924.0,John Wick Collection,"['Thriller', 'Action', 'Crime']",Thunder Road Pictures,LionsGate,87Eleven,John Wick,Keanu Reeves,Chad Stahelski,2017,4.288497175
5000000.0,419430,Get Out,36.894806,2017-02-24,252434250.0,Get Out,7.2,2978.0,,"['Mystery', 'Thriller', 'Horror']",Blumhouse Productions,QC Entertainment,Monkeypaw Productions,Chris Washington,Daniel Kaluuya,Jordan Peele,2017,50.48685
97000000.0,263115,Logan,54.581997,2017-02-28,616801808.0,Logan,7.6,6310.0,The Wolverine Collection,"['Action', 'Drama', 'Science Fiction']",Twentieth Century Fox Film Corporation,Donners' Company,Marvel Entertainment,Logan / X-24,Hugh Jackman,James Mangold,2017,6.358781525773196
185000000.0,293167,Kong: Skull Island,29.429112,2017-03-08,566652812.0,Kong: Skull Island,6.2,3161.0,,"['Action', 'Adventure', 'Fantasy']",Legendary Pictures,Warner Bros.,,Captain James Conrad,Tom Hiddleston,Jordan Vogt-Roberts,2017,3.062988172972973
18000000.0,180863,T2 Trainspotting,17.645877,2017-01-27,41412709.0,T2 Trainspotting,7.1,795.0,Trainspotting Collection,"['Crime', 'Drama']",DNA Films,TriStar Pictures,Cloud Eight Films,Mark Renton,Ewan McGregor,Danny Boyle,2017,2.300706055555556
5000000.0,397837,Before I Fall,38.995136,2017-03-02,10025571.0,Before I Fall,6.8,651.0,,"['Mystery', 'Drama', 'Thriller']",Jon Shestack Productions,Awesomeness Films,,Samantha Kingston,Zoey Deutch,Ry Russo-Young,2017,2.0051142
175000000.0,274857,King Arthur: Legend of the Sword,44.251369,2017-04-27,146175066.0,King Arthur: Legend of the Sword,6.5,1506.0,,"['Action', 'Drama', 'Fantasy']",Village Roadshow Pictures,Weed Road Pictures,Warner Bros.,Arthur,Charlie Hunnam,Guy Ritchie,2017,0.8352860914285715
5000000.0,241258,Incarnate,15.909181,2016-12-01,6341855.0,Incarnate,5.1,142.0,,"['Horror', 'Thriller']",Blumhouse Productions,IM Global,WWE Studios,Dr. Seth Ember,Aaron Eckhart,Brad Peyton,2016,1.268371
160000000.0,321612,Beauty and the Beast,287.253654,2017-03-16,1262886337.0,Beauty and the Beast,6.8,5530.0,,"['Family', 'Fantasy', 'Romance']",Walt Disney Pictures,Mandeville Films,,Belle,Emma Watson,Bill Condon,2017,7.89303960625
125000000.0,295693,The Boss Baby,13.392824,2017-03-23,498814908.0,The Boss Baby,6.1,2336.0,,"['Animation', 'Comedy', 'Family']",Twentieth Century Fox Film Corporation,DreamWorks Animation,,Boss Baby (voice),Alec Baldwin,Tom McGrath,2017,3.990519264
40000000.0,173897,Resident Evil: The Final Chapter,0.75571,2016-12-23,312242626.0,Resident Evil: The Final Chapter,5.9,1139.0,Resident Evil Collection,"['Action', 'Horror', 'Science Fiction']",Constantin Film,Impact Pictures,Screen Gems,Alice,Milla Jovovich,Paul W.S. Anderson,2016,7.80606565
100000.0,428449,A Ghost Story,24.339781,2017-07-07,15584255.0,A Ghost Story,6.8,95.0,,"['Drama', 'Fantasy', 'Romance']",Sailor Bear,A24,Zero Trans Fat Productions,C,Casey Affleck,David Lowery,2017,155.84255
110000000.0,315837,Ghost in the Shell,68.726676,2017-03-29,169801921.0,Ghost in the Shell,5.9,2547.0,,"['Action', 'Science Fiction', 'Thriller']",Paramount Pictures,DreamWorks SKG,Shanghai Film Group,Major Mira Killian / Motoko Kusanagi,Scarlett Johansson,Rupert Sanders,2017,1.5436538272727274
55000000.0,341174,Fifty Shades Darker,29.130443,2017-02-08,378827494.0,Fifty Shades Darker,6.0,2341.0,Fifty Shades Collection,"['Drama', 'Romance']",Universal Pictures,Perfect World Pictures (Beijing),,Anastasia Steele,Dakota Johnson,James Foley,2017,6.887772618181818
4000000.0,425942,Nieve negra,10.067238,2017-01-19,1440000.0,Black Snow,6.0,39.0,,"['Mystery', 'Drama', 'Crime', 'Thriller']",Telefe,A Contracorriente Films,Pampa Films,Salvador,Ricardo Darín,Martín Hodara,2017,0.36
10000000.0,330947,Song to Song,12.928712,2017-03-17,443684.0,Song to Song,5.4,179.0,,"['Drama', 'Music', 'Romance']",FilmNation Entertainment,Buckeye Pictures,Broad Green Pictures,Cook,Michael Fassbender,Terrence Malick,2017,0.0443684
1000000.0,358962,Пиковая дама: Черный обряд,1.896218,2015-09-10,2228115.0,Queen of Spades: The Dark Rite,5.3,10.0,,"['Thriller', 'Horror', 'Mystery']",Вольга,,,Anna,Alina Babak,Svyatoslav Podgayevskiy,2015,2.228115
300000.0,73981,Ayurveda: Art of Being,0.113042,2001-09-20,2074000.0,Ayurveda: Art of Being,5.5,3.0,,['Documentary'],Pandora Filmproduktion,Monsoon Films Private Limited,Pan Nalin Pictures,,,Pan Nalin,2001,6.913333333333333
32745300.0,340101,Their Finest,17.958512,2017-04-06,12173470.0,Their Finest,7.1,64.0,,"['Romance', 'War', 'Comedy', 'Drama']",BBC Films,HanWay Films,Film i Väst,Catrin Cole,Gemma Arterton,Lone Scherfig,2017,0.3717623597890384
40000000.0,433356,The Ottoman Lieutenant,13.256679,2017-03-10,240978.0,The Ottoman Lieutenant,6.5,38.0,,"['Romance', 'Drama', 'War']",Eastern Sunrise Films,,,Ismail,Michiel Huisman,Joseph Ruben,2017,0.00602445
6000000.0,340676,Personal Shopper,11.186981,2016-10-19,1305195.0,Personal Shopper,5.8,239.0,,"['Drama', 'Mystery', 'Thriller']",ARTE France Cinéma,Sirena Film,Scope Pictures,Maureen,Kristen Stewart,Olivier Assayas,2016,0.2175325
20000000.0,345938,The Shack,16.392712,2017-03-03,57330873.0,The Shack,6.9,330.0,,"['Drama', 'Fantasy']",Summit Entertainment,Netter Productions,,Mack Phillips,Sam Worthington,Stuart Hazeldine,2017,2.86654365
58000000.0,395992,Life,36.263803,2017-03-22,100541806.0,Life,6.3,1959.0,,"['Horror', 'Science Fiction', 'Thriller']",Columbia Pictures,Skydance Productions,Sony Pictures Entertainment (SPE),Dr. David Jordan,Jake Gyllenhaal,Daniel Espinosa,2017,1.7334794137931036
30000000.0,314095,The Lost City of Z,21.791111,2016-10-15,8574339.0,The Lost City of Z,6.1,598.0,,"['Action', 'Adventure', 'Drama', 'History']",Plan B Entertainment,Northern Ireland Screen,Sierra / Affinity,Percival Fawcett,Charlie Hunnam,James Gray,2016,0.2858113
100000000.0,305470,Power Rangers,23.247298,2017-03-23,142337240.0,Power Rangers,6.3,1321.0,,"['Action', 'Adventure', 'Science Fiction']",Lionsgate,Saban Brands,,Jason Lee Scott / The Red Ranger,Dacre Montgomery,Dean Israelite,2017,1.4233724
97000000.0,126889,Alien: Covenant,72.884078,2017-05-09,232380243.0,Alien: Covenant,5.7,2677.0,Prometheus Collection,"['Horror', 'Science Fiction', 'Thriller']",Twentieth Century Fox Film Corporation,Scott Free Productions,Brandywine Productions,David / Walter,Michael Fassbender,Ridley Scott,2017,2.395672608247423
10000000.0,334521,Free Fire,10.403003,2017-03-31,3565109.0,Free Fire,6.3,232.0,,"['Action', 'Comedy', 'Crime', 'Thriller']",Film4,Rook Films,Protagonist Pictures,Vernon,Sharlto Copley,Ben Wheatley,2017,0.3565109
25000000.0,417644,CHiPS,12.238061,2017-03-23,26800152.0,CHiPS,6.2,277.0,,"['Action', 'Comedy', 'Crime']",Warner Bros.,Primate Pictures,,Frank 'Ponch' Poncherello,Michael Peña,Dax Shepard,2017,1.07200608
5000000.0,353569,Table 19,8.645067,2017-01-20,3305592.0,Table 19,6.2,192.0,,"['Comedy', 'Drama']",21 Laps Entertainment,3311 Productions,Story Ink,Eloise McGarry,Anna Kendrick,Jeffrey Blitz,2017,0.6611184
25000000.0,353070,Going in Style,15.157255,2017-04-06,84618541.0,Going in Style,6.6,543.0,,"['Crime', 'Comedy', 'Drama']",New Line Cinema,Village Roadshow Pictures,De Line Pictures,Willie Davis,Morgan Freeman,Zach Braff,2017,3.38474164
940000.0,329135,ஓ காதல் கண்மணி,0.739665,2015-04-17,5100000.0,O Kadhal Kanmani,5.8,12.0,,"['Drama', 'Family', 'Romance']",Madras Talkies,Studio Green,,Aadi,Dulquer Salmaan,Mani Ratnam,2015,5.425531914893617
20000000.0,403390,Bitter Harvest,3.573865,2017-02-23,557241.0,Bitter Harvest,6.7,22.0,,"['War', 'Drama', 'History', 'Romance']",Pandastorm Pictures,Devil's Harvest Production,Andamar Entertainment,Yuri,Max Irons,George Mendeluk,2017,0.02786205
400000.0,54911,The Amazing Truth About Queen Raquela,0.038876,2008-03-07,5255.0,The Amazing Truth About Queen Raquela,5.0,1.0,,"['Documentary', 'Drama']",,,,,Raquela Rios,Olaf de Fleur Johannesson,2008,0.0131375
17820000.0,21778,RRRrrrr!!!,9.482248,2004-01-28,14054361.0,RRRrrrr!!!,6.2,228.0,,['Comedy'],Studio Canal,,,Guy,Marina Foïs,Alain Chabat,2004,0.7886846801346802
3500000.0,56372,Бой с Тенью,0.768181,2005-03-05,8262833.0,Shadowboxing,5.0,13.0,Shadow Boxing Collection,['Action'],,,,Валиев,Andrei Panin,Aleksei Sidorov,2005,2.3608094285714287
60000000.0,137116,Smurfs: The Lost Village,16.972835,2017-03-23,197183546.0,Smurfs: The Lost Village,6.2,311.0,The Smurfs (Theatrical) Collection,"['Adventure', 'Animation', 'Comedy', 'Family']",Columbia Pictures,Sony Pictures Animation,Kerner Entertainment Company,Smurfwillow (voice),Julia Roberts,Kelly Asbury,2017,3.2863924333333334
20000000.0,289222,The Zookeeper's Wife,13.655178,2017-03-31,13162475.0,The Zookeeper's Wife,7.1,160.0,,"['Drama', 'History']",Scion Films,LD Entertainment,Czech Anglo Productions,Antonina Żabińska,Jessica Chastain,Niki Caro,2017,0.65812375
7000000.0,400928,Gifted,16.025911,2017-04-12,37461045.0,Gifted,7.7,549.0,,['Drama'],Fox Searchlight Pictures,FilmNation Entertainment,Dayday Films,Frank Adler,Chris Evans,Marc Webb,2017,5.351577857142857
10000000.0,368006,24,1.264714,2016-05-05,15000000.0,24,7.1,22.0,,"['Action', 'Science Fiction', 'Thriller']",Studio Green,2D Entertainment,,"Sethuraman, Athreya and Manikandan",Suriya ,Vikram Kumar,2016,1.5
10500000.0,390051,Aftermath,10.150041,2017-04-06,3451.0,Aftermath,5.8,162.0,,"['Drama', 'Thriller']",Ingenious Media,Protozoa Pictures,thefyzz,Roman Melnyk,Arnold Schwarzenegger,Elliott Lester,2017,0.0003286666666666
22000000.0,417830,Diary of a Wimpy Kid: The Long Haul,28.176992,2017-05-19,40120144.0,Diary of a Wimpy Kid: The Long Haul,6.1,48.0,Diary of a Wimpy Kid Collection,"['Comedy', 'Family']",Twentieth Century Fox,,,Greg Heffley,Jason Ian Drucker,David Bowers,2017,1.823642909090909
7075038.0,440642,Время первых,10.181,2017-04-12,9868942.0,The Spacewalker,7.4,20.0,,"['Adventure', 'Drama', 'History']",Bazelevs Production,,,Alexey Leonov,Evgeny Mironov,Dmitriy Kiselev,2017,1.394895970876764
69000000.0,339846,Baywatch,35.637691,2017-05-12,177856751.0,Baywatch,6.1,1829.0,,"['Action', 'Comedy']",Paramount Pictures,"Montecito Picture Company, The",Flynn Picture Company,Mitch Buchanan,Dwayne Johnson,Seth Gordon,2017,2.577634072463768
12000000.0,418437,Unforgettable,10.159713,2017-04-20,17768012.0,Unforgettable,5.7,117.0,,"['Drama', 'Thriller']",DiNovi Pictures,,,Julia Banks,Rosario Dawson,Denise Di Novi,2017,1.4806676666666667
42000000.0,373569,Snatched,11.214779,2017-05-03,60845711.0,Snatched,5.2,207.0,,"['Action', 'Comedy']",Twentieth Century Fox Film Corporation,Chernin Entertainment,Feigco Entertainment,Emily Middleton,Amy Schumer,Jonathan Levine,2017,1.4487074047619048
125000000.0,282035,The Mummy,33.704935,2017-06-06,407778013.0,The Mummy,5.4,2122.0,,"['Thriller', 'Action', 'Adventure']",Universal Pictures,Sean Daniel Company,Secret Hideout,Nick Morton,Tom Cruise,Alex Kurtzman,2017,3.262224104
250000000.0,337339,The Fate of the Furious,48.573287,2017-04-12,1238764765.0,The Fate of the Furious,6.8,3803.0,The Fast and the Furious Collection,"['Action', 'Crime', 'Thriller']",Universal Pictures,Original Film,One Race Films,Dominic Toretto,Vin Diesel,F. Gary Gray,2017,4.95505906
38000000.0,268531,Captain Underpants: The First Epic Movie,88.561239,2017-06-01,110824373.0,Captain Underpants: The First Epic Movie,6.5,159.0,,"['Action', 'Animation', 'Comedy', 'Family']",DreamWorks Animation,Scholastic Entertainment,,George Beard (voice),Kevin Hart,David Soren,2017,2.9164308684210525
175000000.0,260514,Cars 3,19.148182,2017-06-15,350170057.0,Cars 3,6.6,718.0,Cars Collection,"['Family', 'Comedy', 'Animation', 'Adventure']",Walt Disney Pictures,Pixar Animation Studios,,Lightning McQueen (voice),Owen Wilson,Brian Fee,2017,2.000971754285714
10000000.0,382614,The Book of Henry,24.553725,2017-06-16,4219536.0,The Book of Henry,7.6,84.0,,"['Thriller', 'Drama', 'Crime']",Sidney Kimmel Entertainment,Double Nickel Entertainment,,Susan Carpenter,Naomi Watts,Colin Trevorrow,2017,0.4219536
2800000.0,443319,Phoenix Forgotten,12.560942,2017-04-21,3600000.0,Phoenix Forgotten,5.7,52.0,,"['Horror', 'Mystery', 'Science Fiction']",Scott Free Productions,Cinelou Films,,Sophie,Florence Hartigan,Justin Barber,2017,1.2857142857142858
916000.0,333384,Lowriders,4.612622,2017-04-28,2403885.0,Lowriders,7.0,20.0,,['Drama'],Imagine Entertainment,Universal Pictures,Blumhouse Productions,Miguel,Demián Bichir,Ricardo de Montreuil,2017,2.6243286026200874
6000000.0,220669,Королёв,0.292296,2007-10-29,31000.0,Королёв,1.0,1.0,,['Drama'],,,,Сергей Королёв,Sergei Astahov,Yuriy Kara,2007,0.0051666666666666
707503.0,430263,"Гуляй, Вася!",1.681316,2017-02-16,4781454.0,"Have Fun, Vasya!",7.2,13.0,,['Comedy'],"Yellow, Black & White",,,Mitya,Efim Petrunin,Roman Karimov,2017,6.758210212536201
2800000.0,347979,Гороскоп на удачу,0.502326,2015-07-16,964206.0,Horoscope for Good Luck,5.0,4.0,,"['Comedy', 'Romance']",Central Partnership,,,Maksim,Dmitriy Endaltsev,Arman Gevorgyan,2015,0.3443592857142857
3500000.0,330878,Кавказская пленница!,0.524653,2014-08-21,179000.0,"Kidnapping, Caucasian Style",1.7,6.0,,"['Romance', 'Comedy', 'Adventure']",WSB,,,Шурик,Dmitriy Sharakois,Maksim Voronkov,2014,0.0511428571428571
2000000.0,31059,Наша Russia: Яйца судьбы,0.995285,2010-01-21,22212223.0,Nasha Russia: Yaytsa sudby,4.6,15.0,,,,,,бригадир Леонид,Sergey Svetlakov,Gleb Orlov,2010,11.1061115
6500000.0,57889,Samyy Luchshiy Film 3-DE,0.877477,2011-01-19,9816332.0,The Best Movie 3-DE,3.0,8.0,Самый лучший фильм - Коллекция,['Comedy'],TNT,,,Mark Utesov,Garik Kharlamov,Kirill Kuzin,2011,1.510204923076923
3200000.0,50530,Tarif Novogodniy,0.314167,2008-12-04,3877492.0,The New Year's Rate Plan,5.6,8.0,,"['Romance', 'Comedy']",Profit,,,Alena,Valeriya Lanskaya,Evgeniy Bedarev,2008,1.21171625
18000000.0,350312,Baahubali 2: The Conclusion,9.042261,2017-04-27,230000000.0,Baahubali 2: The Conclusion,6.7,161.0,Bahubali Collection,"['Action', 'Adventure', 'History', 'War']",Arka Media Works,,,Amarendra Baahubali / Mahendra Baahubali,Prabhas,S.S. Rajamouli,2017,12.77777777777778
1300000.0,54474,Zvezda,0.321524,2002-05-06,809000.0,The Star,5.0,7.0,,"['War', 'Drama']",Mosfilm,ARK-Film,,Lt. Travkin,Igor Petrenko,Nikolay Lebedev,2002,0.6223076923076923
5000000.0,27046,Ирония судьбы. Продолжение,1.792402,2007-12-21,55635037.0,The Irony of Fate. The Sequel,4.7,24.0,Ирония судьбы (Коллекция),"['Comedy', 'Drama', 'Romance']",Фокс,,,Kostya Lukashin,Konstantin Khabenskiy,Timur Bekmambetov,2007,11.1270074
7400000.0,14395,कभी अलविदा ना कहना,2.37252,2006-08-11,17000000.0,Kabhi Alvida Naa Kehna,6.1,45.0,,"['Drama', 'Romance']",Yash Raj Films,Dharma Productions,,Dev Saran,Shah Rukh Khan,Karan Johar,2006,2.2972972972972974
10500000.0,399019,The Beguiled,36.26051,2017-06-23,25442939.0,The Beguiled,5.8,279.0,,"['Drama', 'Western']",American Zoetrope,Focus Features,,Corporal John McBurney,Colin Farrell,Sofia Coppola,2017,2.4231370476190475
34000000.0,339403,Baby Driver,228.032744,2017-06-28,224511319.0,Baby Driver,7.2,2083.0,,"['Action', 'Crime']",Big Talk Productions,TriStar Pictures,Media Rights Capital,Baby,Ansel Elgort,Edgar Wright,2017,6.603274088235295
3.0,161244,Desmundo,0.26507,2002-11-08,3.0,Desmundo,9.0,1.0,,"['Drama', 'Romance']",A.F. Cinema e Vídeo,,,Orisbela,Simone Spoladore,Alain Fresnot,2002,1.0
20000000.0,397422,Rough Night,24.317924,2017-06-15,45056771.0,Rough Night,5.6,336.0,,"['Drama', 'Comedy']",Sony Pictures Entertainment,Paulilu Productions,,Jess Thayer,Scarlett Johansson,Lucia Aniello,2017,2.25283855
3500000.0,395452,Dans les forêts de Sibérie,1.333969,2016-06-15,1492523.0,In the Forests of Siberia,7.3,34.0,,"['Drama', 'Adventure']",Nord-Ouest Films,,,,Raphaël Personnaz,Safy Nebbou,2016,0.4264351428571428
3300000.0,338517,А зори здесь тихие...,4.445867,2015-04-30,5249225.0,The Dawns Here Are Quiet,6.5,14.0,,"['Drama', 'War']",Star Media,Интерфест,Реал-Дакота,Fedot Vaskov,Pyotr Fyodorov,Renat Davletyarov,2015,1.5906742424242424
1000000.0,55740,Waltzing Anna,0.333017,2006-08-11,11455.0,Waltzing Anna,7.0,1.0,,"['Drama', 'Comedy']",,,,Nurse Jill,Emmanuelle Chriqui,Doug Bollinger,2006,0.011455
2000000.0,20148,Cowboys & Angels,1.188935,2003-05-14,33700.0,Cowboys & Angels,5.9,10.0,,"['Comedy', 'Drama', 'Foreign']",TLA Releasing,,,Shane Butler,Michael Legge,David Gleeson,2003,0.01685
6000000.0,56525,Бой с тенью 2: Реванш,0.471086,2007-10-18,11171900.0,Boj S Tenyu 2: Revansh,5.6,5.0,Shadow Boxing Collection,['Action'],Central Partnership,,,Артем Колчин,Denis Nikiforov,Anton Megerdichev,2007,1.861983333333333
2153912.0,260522,Legok na Pomine,0.334881,2014-02-27,4864560.0,Easy on the Eyes,3.9,5.0,,"['Comedy', 'Science Fiction']",Enjoy Movies,,,Павел,Garik Kharlamov,Eugene Abizov,2014,2.2584766694275347
2000000.0,250251,Ostrov Vezeniya,0.536756,2013-12-05,4803665.0,Lucky Island,4.5,5.0,,"['Comedy', 'Adventure']",Enjoy Movies,,,Лена,Svetlana Khodchenkova,Kirill Kozlov,2013,2.4018325
3500000.0,37851,Na Igre 2. Novyy Uroven,0.884241,2010-04-15,2294357.0,Hooked on the Game 2. The Next Level,5.1,14.0,Hooked Collection,"['Action', 'Science Fiction']",,,,Vampire,Sergey Chirkov,Pavel Sanaev,2010,0.6555305714285714
3000000.0,62732,Любовь-морковь 2,1.16103,2008-12-23,17850711.0,Lovey-Dovey 2,3.9,9.0,Lovey-Dovey Collection,"['Comedy', 'Fantasy']",Real Dakota,Interfest,,Marina,Kristina Orbakayte,Maksim Pezhemskiy,2008,5.950237
7000000.0,36698,Запрещeнная реальность,1.08213,2009-10-08,1877122.0,The Interceptor,4.4,6.0,,"['Thriller', 'Science Fiction', 'Action']",PS TVC Studio,Rus-Media,StuntArt.ru,Matvey Sobolev,Igor Petrenko,Konstantin Maksimov,2009,0.2681602857142857
3500000.0,37656,Na Igre,1.900502,2009-11-26,3704408.0,Hooked on the Game,6.0,13.0,Hooked Collection,"['Action', 'Science Fiction']",,,,Vampire,Sergey Chirkov,Pavel Sanaev,2009,1.0584022857142856
5000000.0,41978,Каникулы строгого режима,0.824156,2009-08-25,17566040.0,High Security Vacation,6.4,12.0,,"['Comedy', 'Action']",Film Direction,20th Century Fox Russia,,Viktor 'Sumrak' Sumarokov,Sergei Bezrukov,Igor Zaytsev,2009,3.513208
80000000.0,324852,Despicable Me 3,36.631519,2017-06-15,1020063384.0,Despicable Me 3,6.2,2002.0,Despicable Me Collection,"['Action', 'Animation', 'Adventure', 'Family', 'Comedy']",Illumination Entertainment,,,Gru / Dru (voice),Steve Carell,Kyle Balda,2017,12.7507923
60000000.0,333667,Rock Dog,6.55207,2016-07-08,9420546.0,Rock Dog,5.8,47.0,,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music']",Reel FX Creative Studios,Dream Factory Group,Mandoo Pictures,Bodi (voice),Luke Wilson,Ash Brannon,2016,0.1570091
2500000.0,29361,Антикиллер Д.К.: Любовь без памяти,0.928271,2009-12-03,2141028.0,Antikiller D.K,4.6,5.0,Major Korenev Trilogy,"['Mystery', 'Action']",,,,Lis,Yuriy Kutsenko,Eldar Salavatov,2009,0.8564112
6000000.0,102197,Шпион,1.822246,2012-04-05,4588176.0,The Spy,4.6,10.0,,"['Action', 'Thriller']",Three T Productions,Studio Trite,Central Partnership,Egor Dorin,Danila Kozlovsky,Aleksey Andrianov,2012,0.764696
5000000.0,63838,Mechenosets,0.414793,2006-10-12,3919731.0,Mechenosets,5.6,7.0,,"['Action', 'Romance', 'Thriller', 'Science Fiction']",Kinokompaniya CTB,,,Sasha,Artyom Tkachenko,Filipp Yankovsky,2006,0.7839462
5000000.0,375867,Paris Can Wait,8.966129,2016-09-12,6700000.0,Paris Can Wait,6.4,25.0,,"['Drama', 'Romance']",American Zoetrope,,,Anne,Diane Lane,Eleanor Coppola,2016,1.34
